reviewId,content,score
46d1e265-e020-40ba-83bf-42880a1f7478,The end to end encryption is ruining this app,1
dbfb1483-bde5-45d9-8c6c-520939587ec4,md.hanif mia,3
cf2c9731-4d4a-4646-a1e2-7ddfc5274e56,Where are my primogems,2
cc38ec1b-4ad5-454d-8ae9-0b977508687b,"I'm so very Disappointed with the Lack of Updates and Missed Notifications I've been a long-time user of this messenger app, but lately, it's been a letdown. The app has become increasingly unreliable, particularly when it comes to notifications. It's frustrating to miss important messages because the app simply doesn't notify me when they come in. It feels like the developers have become complacent, with minimal updates that fail to address these basic issues. 😡😡😡😡😡",1
18bbe4ed-8037-4887-9793-83a3235819e9,Very nice and good,5
1cecb6e8-013f-426c-a6a2-19e160c7ee58,Nice,5
4c0064d7-f573-464b-aa3d-f3d025bdf7f0,Erroring when I use data,1
eb5798fb-46b0-4429-a931-7268093a32b6,Marketplace message is not show,1
44ae213a-96a3-4fb2-9ed0-82e52ff14277,Good,5
577b87e3-6271-41ef-add7-54782fe0644b,Nice apps very friendly easy to use,1
524bd466-f2a1-4874-85b0-4bd67b060fb5,I hate end-to-end 😤😡,1
3adeaaf5-6dcd-419f-a98c-9da515b623b7,I just started using it,3
02db50e0-6b93-4c33-ae55-32c36c2f26a2,Good,5
93698cdf-025b-445e-8686-0d29beafca33,"Real trash. All it does is load and load forever, you can't even use the ""Search In Conversation"" anymore even if the word is literally there.",1
f37f4bd2-9857-4745-be82-717975653285,Good,5
cd74a23a-5490-4012-a767-63078b84f857,Pangit may end to end pa,1
e736ec5e-0f5c-46a2-8261-c11454e3d286,Perfect,5
94f1b817-f741-49e0-9144-e490b97ef10c,নাইচ,5
29688e93-91c5-4dd6-b662-7178cb47db4f,Dis my fhevrit apps👌👌,5
098e853b-1c94-4f95-822d-25d5a2537f16,worse with every update. search is absolutely unusable. if i could rate it 0 stars i would,1
6c6de51a-227d-442a-9a5b-3c605e1c4d52,Good,5
1ad55ba7-5202-4f01-a576-05f0573c2b7c,"Causes too much lag, and late notifications.",2
4e499da8-4de5-49aa-9d37-b4ea5e18d30a,I don't know what's going on but messanger freezing a lot Or not sending messages or messages not available. I'm missing a lot It's rubbish not a good service as it used to be,3
0833d6cb-36eb-48f2-9d4b-6b99e0426cad,5ל6ךפךפפל990ןץוו,5
4399253d-8d5f-4300-8316-e6e37c0f6d9e,Nice,5
7e2a3e3a-2c06-419f-9438-5280ad4af096,Good,5
dec36eb3-4510-48c3-b71b-8e8e6698c8af,😗😗,4
95414bea-03e4-44ed-ba12-03fa5e1bc57b,"Not bad,big meta is proganda machines",1
14c0e6b2-1409-45b6-ae72-06fc7449ec0a,M. ASHFAQ,5
794c40b4-2fef-4bc5-b0eb-ad2328e16ef8,Goof,5
2dedd289-5600-441d-8cd0-6ce82b226718,Good 👍,5
39830d68-5a60-4744-ae09-5cf303efb287,Good,5
9a3f0f67-3842-4507-8770-fbf83f60b4bd,good aps,5
615ebfde-5396-4003-a5a2-4441afbde79f,The app is good but there is a bug that won't let you message group chats and If you message your gc it will just say unable to send even tho I have wifi and it's the latest version,2
9d6d89e1-5e55-4d77-9671-7cb769699d6f,It's okwy,5
3ce906e1-7a77-45af-a6f9-be8af269f2f3,"The best app for communication especially when you are outside your country, this is the best option.",5
f5259c23-e810-4a6a-9ba2-b6ba52f4bd87,Good,5
b560f2e0-998f-44c4-a9a2-48298115c9bd,Nice,5
f3a6d1f5-5137-4a78-bd5f-910af77fb589,pangit daming bugs hindi kami makapag bebetime nang maayos ng baby ko 😠😠,1
028d9a6b-aa57-4cc5-a4ed-43d4d6400c60,nothing new still the same.,1
3feba160-2df8-4d06-9f14-6b5ab9999418,A lot of bugs. I can even read the message. The update is lol.,1
acaa99ee-feef-469f-a55a-39160252c927,"Messages won't load without wifi and mobile data, and also I cannot send photos without having to use wifi or mobile data, when it clearly states in messenger free features that you can send photos even without wifi and data (load), please do something to fix this, instead of adding so many beautifications for messenger, fix your systems first",1
5498e58e-b856-41b3-ad21-0dd5b1f12f6b,Good,5
d55b91d8-0f73-4924-a4b5-6cbc8dda1800,Maganda siya totoong messager promise hindi siya 🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🌷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷💮💮💮💮💮💮gostong gosto ko ang app nato try mo para malaman mo 💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕🍇🍇🍇🍇🍇🍇🍇🍇💮🍇🍇💮💮🍇💮🍇💮🍇🍇💮🍇💮🍇💮🍇💮🍇💮🍇💮🍇💮💮🍇🍇💮🍇💮🍇💮🍇💮🍇💮🍇💮💮🍇🍇💮🩷🌷🩷🩷🍟🌷🩷🌷🌷🌷🩷🌷🌷🌷🩷🌷🌷🩷🩷🌷🌷🌷🌷🌷🌷🩷🌷🌷🌷🌷🌷🌷🩷🌷🌷🌷🌷🌷🌷🍟🩷🩷🩷🩷🩷🌷🩷🌷🩷🌷🩷🌷💮🌷🩷🌷💮🌷💮🌷💮🌷💮🌷💮🌷💮🌷💮🌷💮🌷💮🌷💮🌷💮🌷💮🌷💮🌷🍓🌷💮🌷,5
be3b816f-1671-4885-8930-edb79c361f73,It's an open source app that no one actually owns. So therefore not to good,2
9064ade5-31a7-4b96-89f1-7d73192b65e1,I like messanger,1
161e8fa5-fd73-4f93-991b-0bd5927d91d4,So good 😌,4
69e54ef5-cba7-48c3-9d22-17679d4aad0b,Open this app,3
d2a45110-4980-4ffc-b94a-86a872352add,,1
59dadbad-1393-48cf-bd76-34a0fb1f2168,Not very good a couple om photos you could see the subject I was holding. So not very pleased.,1
985e5ec4-26b9-4ac2-a66e-29e901d49030,It's ok to message voice call or video call but it is full of scammers and I don't really feel safe using the app as I don't trust Facebook or Meta as a company,3
86b2e05d-4086-489a-98b4-a27b54f8567b,Walang ka chat puro GC,1
309bb373-963e-4e09-9c03-45abc82f64a5,Nice,3
1d04e8b0-9200-4c98-b2b9-ebd6b9724940,Onek valo,5
cd1701bd-5aaa-42ba-9beb-9abab8db6e28,মাই লাইফ,5
bb39ff57-0579-40bc-8dfb-1f32da3479fd,Why there's technical error in my messenger??? CAN YOU FIX THAT!,1
f602372c-b6c4-4318-9953-2388cf0004b0,There is no reset pin option in my settings i cannot sync my previous messages to my account,1
e620e689-f442-4fd2-9a4c-8bb45eb733ad,Not working properly,1
8f22474e-8994-49cd-9536-3e326bf78308,So good,5
893378a3-c2b6-4c40-827a-f41e09da697b,Nice application,5
46ea3bdc-0590-4ef3-b314-7bcd879e32c6,Good and fast,5
6e6a7541-4a28-4ba9-91c8-91c0bdd8bcab,Super 😊,4
f5c8a749-67a7-44fe-91d7-d05e88312811,Number 1,5
548d7369-7fd7-48e7-ade2-b0a55a01d5d9,If you forward those pictures you will not receive it because of update,1
a8dd5180-f998-42c8-88c8-29594a71e96e,Nice,5
1284740e-4b7e-4840-b7ab-8abe4d67e43b,Yes I'm proud Ako na my ganitong message na important na pagkailangan,5
2602d0f9-e1d8-4c64-ba35-4b1dd7d8f428,Good apps,5
3df9e88d-33ea-463b-8f61-036e0ee3bacd,Ayaw mabigyan ng song!,1
df831631-c3b1-4f13-95fd-a851fc843e26,Good,5
7f0cc058-6848-4f28-9649-83885716061d,Great,5
16116ab1-344c-41a5-9a6c-336f72e6bf3c,This is where I can keep up with friends and family. I've enjoyed having it over the years. One of my favorite things to do on it is talk to the A1's. Smarter than most people I know.🤗,5
21ddc8f9-8934-4405-be08-56fbb0f36927,I don't like the end to end encryption,1
79e188dc-2575-456b-9c4c-4c1da12ee702,Front facing camera quality=🗑 taking a picture with the front facing camera produces pictures worse than a 2005 Motorla Razr,1
9a3a103d-489c-40fb-9c93-f3505be7b7b0,Is nice to see other man or woman to video call,3
b2c3fc30-2fc6-40ff-a734-01680751f4b3,Remove the block system,1
83640f4a-75b0-4270-b0dd-9851033d4d5c,Evernice,5
a301c420-58b8-4769-82bb-504983246dae,Very good,5
41fc3dde-ddb5-46e1-a08e-a3e79588e00a,Sen not show,1
e1392956-c0c7-4e10-87b5-baf09853d97d,Others,5
1ab2c9f0-c976-467b-9ff1-9a42bf49331a,I hate it sometimes,1
4d718419-298b-497a-a484-f568100de319,excellent 👍,4
dab74f72-5527-4d0e-86a6-ac4601f4f5b6,good,5
f3440e75-7154-491a-8615-bd3adcbdf792,Effective,3
c1c25e39-6f98-4f9c-8575-bb1c02f3bf55,Excelente,5
5ee03260-a03f-4f42-b30f-6b58753a322e,Nice app,5
fac91939-ff45-4eed-a1c1-5c289d5afd7e,ᵒᵖᵉⁿ ᶜʰᵗ,5
81e0fc50-2f17-49d2-a5a3-b854e841fcdf,এস এম এস,5
7ce51841-9a45-4c09-b8fb-88890b8f6c7a,Excellent,5
f2645d4c-df59-43b8-a901-dc051c74150d,Excillent,5
6802715d-f544-4b47-b28f-4ea6c4ce5057,Wow,5
4ceece23-0133-404a-be83-7eeb479a3d88,Great App!!!,5
b1d3826c-2531-4225-a0b0-d5906d1a47c3,Five Star 😍,5
b7163326-ee98-4d04-9aa0-9143356577f4,done🥰,5
15f6f1b4-18ce-4e29-aaae-dd9534d5c572,.mast,5
59716db9-a636-43e0-9ef5-3380c3421e8a,shes have a good quality,4
5d3b11f9-f0ac-444c-bc2b-b05a4f097af0,minhtet,5
0d5d79de-5397-4811-93ff-288fdf590b99,remove the end to end chat it's not worth it,3
3f3ba8fb-e285-41ed-abaa-b831c38e4cc5,ALWAYS HAVING ISSUE FACEBOOK,1
94c03447-59fe-489d-ab04-4856db13b6a5,Mdjakir,5
c04cd3d1-42f7-4852-b22c-f0f1506398a1,Nice app,2
9230db54-8c92-4d34-b77c-1ce5fcc5c546,good,5
9c0b93b2-d791-4991-a487-974d4d680af3,"Battery drain. How can an app that has had 15 total minutes of screen time draw 35% of the battery over a day! This app singlehandedly destroys the battery lifr of the S23 Ultra. There has to be an alternative, because this app is trash.",1
9e485752-4515-4d56-b3a5-7f7f66501736,remove sync now it keep removing the links to my online class dude,1
897e8167-d384-40df-aa01-ba0c53e1fad3,❤️😍,5
69fa7b97-113f-4abb-ace3-b3aeb1a4f645,Nice,5
fe980e52-d375-41fa-9d51-c31fff74d90c,Very disgusting becasuse when viewing highlights it justs pops out,1
684648ef-95f7-4b30-8bc3-e2d61f626750,Vip,5
72023080-0138-4082-8736-abca418fb489,i hate the end-to-end encryption,1
01fbae80-597f-42a5-86bb-c2c03dc06eba,Alwasnot avaiable,1
542b7fe3-60ca-4238-bc9f-d5a97e2399b6,good,4
241f05fe-b222-4117-a3d9-a76ca13747bc,😅,5
eb643327-f0d7-4736-bc1f-dcf2ab0b3233,Ok,5
0ac24056-9864-4c06-b755-d998ccf57514,Nine,5
c22124cd-f84d-4cf5-940d-300e70efddde,the app is so buggy,2
8821fa6e-40b5-461a-9bd8-513e8ac8aa5d,Good,3
b58e0395-ae4f-4022-8d49-4f6519e3ef8a,"Good app. Quick and easy to get in touch with people from Facebook through Messenger. Only reason this is not 5 star is after a while of having the app on my phone, my phone starts to get glitchy and slow (this happens on any device, I've had multiple phones and all have the same issue later on, I asked and my family also has this problem.",4
a21c5380-42a0-4156-a482-d6638e8c72ef,Saeedbanjara,5
bfa24c15-877b-4f5a-b634-4d4921ebf83a,It's a diamond fir me,5
03b18a43-feb1-4c2d-a30c-a60f780638a7,Shihab Chowdhury,5
5c155195-fdf1-442d-94da-1e7fabb2615d,"nakakaasar yung end to end encrypted, tas yung pin, pakitanggal napo yun please lang",1
8138ec69-5e52-47de-9b54-69b6d1d6091d,Nice,5
af83e93b-4650-4570-a5fe-0254e76c4543,Verry important apps. Nice nice,5
d3ddf68a-3847-44d8-9135-939e2b2da56b,Titon Banik,5
628f9480-5461-497e-b406-881135f96b4a,Good app,5
834f8447-4af8-41f8-a02e-3d2cee867e1f,Berry ok,5
3d7fd4cf-78ea-457b-94c0-7f9bc499c146,good,5
46ab928c-c5a7-43ff-80b6-be3d34dd4982,ذالبزر,2
21a7017f-f001-4a35-b673-7822215f290f,ল্লপ্পপ্পআরো দশটা লাগে জজ্জজিজবর্তমানে আছে আমার গাড়ি সব আমার গাড়ি,5
d5201409-bab0-4fef-aca2-f54db2547244,"there's so many bugs happening, i really hate it! IT SUCKS I CAN'T EVEN READ OLD MESSAGES BECAUSE OF THAT😡😡😡",1
19f4cadb-eaad-4581-b66f-2df45a9b5952,Massenger not working properly,1
82a47fb5-e08a-4c99-a038-468e137eb769,ga lag,3
5c9faab2-350f-420f-8e95-ae10d7dad8a6,crack version,1
e8e4c956-8935-44b3-a562-5ac5cf52a397,They can hear me but I can't heard they're voice.. please help me to fix this... Thank you,3
8f81d595-1ec1-4638-a81e-2487710a7c4d,👄👄👄,5
f63f383d-837c-4965-ba96-b4c216a896ee,It is nice and helpful for me,5
d7e615c2-cead-4c35-a176-0171987b387f,No one send voice call recording.It is very bad update.,3
fabb9e61-b76d-4785-9bb5-d81ea801e290,Good working,5
7c4660f4-70a4-47c9-9112-9971275de558,Rohitkumr,1
8617aba9-3044-494d-8322-a06dc922f7aa,Good,5
3822b30c-80a2-4e29-b617-137a6cc5798d,Nice,1
9733d3e1-4b90-484b-bcf3-42df383f13d7,Nice app,5
8f3e3a59-ea06-4890-be2e-29f003aa6372,Good app,5
c9613108-49e7-4281-bba8-ea0ecd4315eb,It cannot sync or send code for end-to-end encryption. And I'm frustrated because I can't see the past messages,2
be1afd2b-b221-4400-9b6a-a2553ec74db5,Login problem this app,1
869fb673-f486-4780-afc4-5fa4cbb11371,अच्छा है,5
6ec0173e-86aa-4af3-981a-7beac567d931,I like the app but I don't have a edit thing,3
cd9a00ff-8d64-4494-9393-4cafa3d49230,MaFarid,5
976bb300-8184-4a7a-a089-d969001e7b27,Good,5
85ae2083-4fee-48fe-9da7-72e08303b1b8,Nice,1
71467f96-9738-42e5-9537-b0eecda974f5,Ems,5
55dfbe60-6c97-4392-b62b-ab7d7e32dacf,احمدی لوګری,1
1895b672-b40a-4abf-995a-26cdba3a4524,Amazing,5
7c696da5-fe5d-4aec-a42b-4c28b4960e30,Love it,5
29934fc4-a1e4-4d1a-bf62-ebdd2691a351,The new End-to-end encrypted feature is the WORST! We need to back track important messages most of the time. And most of the users surely have more than one device!and how about if our phones got stolen or broken? SO INCONVENIENT!!!!,1
ff179b35-f7d1-4654-8b47-b45dd668bdf3,WALANG SILBI 'YONG SEARCH IN CONVERSATION NIYO! 'DI NAMAN NADIDIRECT SA MESSAGE!,1
ff6c665e-d5a4-4008-80ec-dbc6824ddd2b,plp loacrossooois in love for it but please leave l,1
f416e28e-9fe1-4a0a-a056-7fdf9c0c9fe8,🥰🥰🥰🥰,5
791ff92b-e55d-4192-bf39-d5fddc692ad3,Good,5
67a258b6-6656-4208-bddb-4e86cbce2157,Mast app hii,5
6ea59eb6-35b4-4acf-b505-f1484e3d1d45,Small,1
3280ecc5-99dc-41e3-b388-55047188a715,"The messenger is no longer good, I can no longer see the replies.",1
89e0d7b0-d469-4cfd-b990-3b8333717a97,I❤R,5
789b90c0-160d-450d-9cfe-8baf563c9280,"ok, good",5
4f9289f9-77cf-44aa-8208-78059999115c,Very Good,3
1c03f2fd-d19b-4b7d-97d6-64eb8934dbd0,That update where your messages go missing coz you need to sync it but then you can't is freaking horrible,1
d16c784f-5782-4b0c-941f-5a392ea4b75a,Hacked account and Facebook won't fix issues,1
0d8525f8-1c8e-4aee-b8f6-8c2864ea6d51,i don't have the same features as my friends have in their messenger even though I have the latest update,2
8359eaa3-7ca6-46d1-93d5-f6a850f024d3,Is fraud company mai koi car share na kare mere is company se paise due hai e fraud company hai car attach rent par Dene wali,1
d5e93dc7-2742-493f-885a-37b7c25b3cd1,Good,5
71af863c-5354-4af8-9a7a-213ca1c052d5,why bot.....ℱ𝓇ℯ𝒶𝓀𝓎,1
9fa01228-275a-4264-8c71-c25eb5d4a9a1,Excellent,5
f0dd0b24-4449-4300-bce9-2ed61849ff54,Thank,5
a580111c-c33a-49b0-9563-44ddec7ebcd2,Fake malicious,1
a3b0d18b-2da2-4df6-a410-fb145e20f907,"The end-to-end encryption is very, very unnecessary and inconvenient. I uninstalled and reinstalled Messenger because it lagged, and now I've lost all my important messages just because I forgot my PIN. The other ways to retrieve it didn't help at all, it was very useless, since all you need is to turn on secure storage but I CAN'T because I forgot my PIN. Now I've deleted my secure storage just to reset my PIN, and everything is gone. Please remove it.",1
0146f8e2-d2d0-4315-adb1-74287338f394,Accha hai,4
9edeb51c-2f4f-4825-b473-64d19dfeaa2b,good,5
3d6167d0-c9bf-4d4f-8c26-0570d8210421,Awesome,5
a6b63b13-bd13-496a-93ac-4fb2bd601610,No mYter what happens to my phone number my friends an family can always reach me,5
44f5b67c-256a-407c-81c5-c98f2841dea6,Nice,5
c0c33a1f-ce99-4244-8b96-a1ef4583674c,Very useful,5
5fff5f1a-ae62-4596-887d-279ee3a3574e,Bring back my past messages😞👎,1
ccf00774-1eee-452c-a87a-acf94bf482dc,I couldn't send messages to my friends even though the restriction is done.😏😌,1
0487a4bc-bc9b-47a3-b02f-b5857b675e77,Am just sigma lol,5
2d4d9ecb-cf74-430c-9f6a-d9de6696739b,মেসেঞ্জার তবু কথায় চলে কোন আপডাউন করেনা,3
a0e6ef57-8a04-4797-9642-a57ed015cf67,Good messenger,5
b0aa0f3a-cacc-46c6-ad63-3405c2e92c21,Message sending problem sometime happen,3
5e100aef-84d0-4f15-9568-b366a49dd39f,You guys need to update it i dont have musics on my notes ill rate it 5 stars if i have music on my notes sorry😐,1
ab530a8c-7621-4e2d-aeba-850b96cb7c63,mahina,4
b881abf9-5a57-4096-ad5d-c1f6e04903ab,it takes SO LONG to load and send messages nowadays so please fix this,1
5006b9ec-d5fc-4ec3-8afe-f7d1c9f9d732,salbag aga daday profile ko kt jk mt in day t gagu,1
d3b89d34-92e7-4337-bde3-c11f55b619f3,Love it keeps ya in the loop...,5
050ac901-7c1d-48ec-8cc0-907eb605ac3a,A good app since it can make us communicate with other people from all over the globe the downside is that the latest update is not necessary to be applied since people can just adjust onto keeping things to there own. I hope this update will be removed and replaced by the old one,2
af4f51f1-9e7c-4b21-bb3a-0477766096a8,wala akong kausap,1
f11a9beb-bb43-4255-9c9a-1d2818fd6cb7,Goodmorning,4
700cb889-8503-4068-af19-9662bc0ba03b,Hello friends,5
b7a3bc66-864b-46a0-a252-4ee16fc38e31,nice app,5
e31e2d49-bbfe-4b43-8472-87613c60b83e,In hatjR I e work at several stores ok my attitude Herbert Anthony Teasley JR Salespersons 112600mba 1525 ba.,5
c5852505-d30f-46f6-bc03-54036eb7c0f3,Worst application 🤮,3
b0aa884e-4a1b-493e-8dbc-61b4a1f02472,good,5
4985105f-322b-47ea-b3b6-43e7b568f7ef,Good,5
b49f2fb5-f699-4be5-9a97-4b230b1fffa0,شكرا على فتح القفل شكرا جزيلا,5
cb398a3e-fc93-477b-9efa-1e53c3501f37,it is very betuful ouer life .,5
b98fed3d-de9a-4559-9bf7-97e73cacd359,Its nice,5
3b6d711e-4cad-42a1-b943-c080adef4b36,Mechanical enginnering,5
94c5eee4-0d87-40c7-9f6b-31d781fce60e,👍,5
b073a92c-b2da-4fe8-a237-d0cc9a3c63d9,Awesome,4
626e2aa9-ceb5-4417-beba-3a545d5dbb00,Verrygood,4
3399c1aa-2781-4da5-a7b6-c51d56b8f9b4,"The end-to-end encryption irritates me now. It's kind of hard to access my important past files from the app. I had a lot of pins, saved it from my phone then ends up having wrong pins after changing it. Remove this feature, it's sht.",1
05f1ed7e-37a3-4b3b-b809-02ae21a0baf2,"Burns thru the data when you allow it to open other apps. Face book messenger and other apps some are loaded like 4 or 5 times, guess because they didn't think things thru enough to get it all done in one shot or they may be looking for another way to keep tabs on you and your personal business that is no business of theirs. You know a Google thing. Had hoped that since Google was declared a monopoly things would change but I think they are looking for loop holes to take advantage of.",1
2db9857c-76c2-40fc-9e78-305c32602ff5,Better service for everyone,4
172d3dd7-b63d-455d-9066-dbe719a23199,Nice,5
36904ec2-399b-4044-af86-30d218c33f02,"end to end encryption really ruined my life, our conversations are the only memories that's left now it's gone. this is so depressing everything is hopeless. i hate this new meta, it's just too much security that you can't even open your own account.",1
1f4e1c43-157c-4c3f-9d88-a8ffe06a166c,"It doesn't seem to have a logout feature, the only service I've ever come across thst you can't log out of. I don't want to be logged in 24/7. Makes me think that Meta is spying on me. Can only mute for 24 hours. I just want a simple mute/unmute feature. It's a convenient way to keep in touch with family, the only reason it deserves any stars.m",2
35493ccd-6813-4826-9418-b46c5db3a5e4,I hate this app since end to end encryption was added it really annoying when you change your device or delete your app,1
ee23e8fd-6cad-4344-b849-d7ffa414eb9e,Great,5
1e10cfa4-432a-4b5f-88fe-3412f5690c1a,can't open photos,5
93e8d656-c33f-4efd-82aa-6067498216d0,i cant install it,1
367b77f1-7fe5-4c4f-bf6f-17c15086a2a8,I can use this app properly unless i update it. and i need to update it almost everyday? for real?,1
1d244d81-ec6d-4663-aee3-70587a4b37a5,Good Apps,5
fafa3608-c341-47e1-8351-24774fe58eb4,Wow,5
0f42ea02-ef87-411f-8494-05ae74a24bdd,Good would be better,4
28949e95-e36d-428b-8b31-1b73b83b9471,Tamim,5
d19790ec-75f7-4d0d-accc-32b259968a2a,Awesome,4
83c75881-ab9f-41c6-a03f-370483c61395,"so many loading, i have internet.",1
ea963a16-ea76-4956-a0cb-6f1825310bf3,Confusing and not able to understand,1
cf1ed2d3-8342-4110-ba23-9c453958394e,Pin messages???,3
c1bcda32-9144-4e1f-9738-7afbe983f94c,nice app,5
a62f2cc5-f301-4d5d-a03c-80ea9ab7a03a,I recommend on having instruction (accurate instructions) on how to use or operate new features.,3
f5d99ce1-85a1-433f-b285-ddb52a9f7dfd,Useless application,5
5e0d2c57-26d7-4c44-9e04-0c420aea69a9,so use full,5
7652430d-935f-4413-92d1-7262e647295a,nite in music,5
c13f8569-b62d-437e-b290-b83004dfdc77,Excellent platform,5
f05a4b96-22ee-4895-bfee-caee2dcdf1e8,bad,5
707804f1-97bc-43f4-9194-ab3b98e24e07,helpfull,5
2fdf4848-8ab6-47da-84f1-c7f9a89d744b,"Too much problem regarding voice message, video calling, as audio recording 😞",1
fb401627-4554-4724-aa19-3c05a27a86ac,I chat mah pookie's and classmates😏,5
bb049e3d-3571-483a-9166-375376f91923,I dont like the end to end encrypt,1
15c5b935-1124-4ed2-8808-20a12e6f7d94,Suoer,4
da495224-3bc9-46aa-b247-e5f46f1a56a4,Good,4
0464fde0-bcf3-421a-85fb-94f235d65ea0,great app,5
83d0ea67-1747-4bb6-9fb4-4858c8fb2a7c,"this apps don't shot notifications ang chat heads or bubbles, make this apps vanished pls",1
c296afdb-93c7-4f6e-a68c-550b3dfedae5,Annoying too personal takes over phoneu,1
8fb72794-7fa1-4711-bcdb-2ecfe88dec99,This is for dozs how onder stand the true film for what this app can do this can do a lotto business trading also socials intes etc,4
ed5f9c97-afd4-4217-80cf-16c2af8fb806,Good app,5
84ce271f-ba1d-4476-9c2f-b7f672c6ea40,Good boy ❤❤i,4
00cdfc82-b9d5-4365-bc71-b7743c91a107,It's good,5
3debce34-287d-44c0-9acc-ad5ca06036e2,Every once in a while I'll go to open a chat and am met with a black screen regardless of how strong my internet/data connection is. FIX THIS. I'm so sick of having to restart my phone every single time this happens because this happened has way too many bugs.,3
10814e53-3bb5-40da-b612-91abd99175c6,Nice calling,5
33691931-08f2-48c9-b8bb-ee398b160108,This is a nice app for communication 🙂,4
fe81ce2a-4a8a-4d38-b0d5-3dd03dd3b817,Messenger is still my favourite app,5
2ce2615f-7a46-4a71-a4f5-e29a50ec0e76,"end to end encrypted, di kona makita yung masayang ala ala namin, hanggang back read na ngalang nawala pa",2
3f691a82-50c2-4e15-8157-b346e7b6fac0,Great,5
ed8055a8-2443-4d70-9118-a06961a1d46e,not working good,3
a0156d7f-466f-4f44-b1c8-e99e464d1310,Okays,5
90fc6121-4e64-40ad-b525-eb98db712b3b,P P O O O P P,5
a7401860-0b86-4114-8268-58257ec61563,"My messenger doesn't even have a note, and the new update end to end encrypted chat make it more harder to use, my conversation automatically deleted.",3
ed567c9d-317b-4fc9-a519-696566913099,"kaumay end to end encryption nyo, bes🤬🤬",1
10d0617c-62e1-4b0f-b009-2abb975894d8,Wow,5
6aa08615-6ffb-41bb-8af5-93ed0233c501,Some of messages we're gone and it made me back to 3 mos ago. I hate it,1
cc236e95-19f4-47c0-888e-883284114038,i can't log in to my main account through messenger,5
2948167b-4b2e-41e2-8ba1-837341f5e7ba,Good and gate,5
5dc2afc2-5bd8-4b61-b3d8-930785812fd9,Gdf but yytytt6y,4
e4d535f6-ef86-42f2-acba-2f9aa254225a,Integrated smoothly with my FB acxount,4
02b35983-763c-4ba8-bd93-620c9c8afdf1,DOWNLOAD THE APP,5
f4d8e007-0001-4e87-ae97-60ea4b54edfa,because of end to end encrypted old messages were deleted not so cool meta 🤨☹️,1
d098c677-8ed6-40d8-9bda-750574fdd2ee,Very slow,1
7229a95b-ec10-4e42-9a3a-262221e5db9a,Log,3
527e1db1-254e-4129-8652-c4e74c96d6ab,Why it keeps updating. Didn't it update 2-3 months ago?,3
463f2ab6-3d74-4e05-8ebf-ac0aba27bb66,Tsis app is Veri nice,5
9dc1f2dd-a700-4d2a-a740-7da36a761d9f,Very good,5
d98014af-38f9-4360-bd25-c7c011515b59,Good,1
3888eb90-dcb8-4e48-92c5-3f9216696d02,Messenger is okay,3
30ef9728-748b-474e-beba-935c55a5311b,disappointed because sometimes not working hays,5
092d5100-7b83-4591-be6d-016e72673658,I'm new to this phone and wish not to Purchase anything,3
64b76de5-211b-422e-af0f-ca7bbd02d077,Useful app,5
1d7985b6-d96d-4076-8370-2ca35cab70ab,Bad app,1
85d2f0d5-b7b7-47db-aa82-4f55384c0002,Excellent 👌,5
b5735bc0-ba25-4801-9a5f-e1adc959b011,❤️❤️❤️,5
6e1bd050-f213-4b00-82e1-076b72eb3fc6,I hate that I HAVE TO MESSENGER to read my messages. And why so many permissions?! Jeez. Plus it keeps downloading all those stickers to my phone's gallery...,5
630becfe-bdff-47e0-b400-c9017196cbab,I like this apps,5
d16e01af-0a38-4f7d-b962-ca1a3b3086c5,"Bad. With the new update, it is UTTERLY BAD. Or even worse than bad. Get it fixed.",1
241d82cc-9162-42fc-88af-b20a6b58b56c,Some videos doesn't work because of the latest update version.,1
2fea2ea0-ebea-486d-845d-772fa8a71322,Phyo Lin,5
7b0f42de-bed4-4570-aae1-77cf80938e8a,I am not really I don't use not much,4
78c608a9-7f50-4e11-8dbf-8719669ac10e,"Worst messaging app, can't even recieve calls",1
6a618962-0f56-4042-95e0-ba346cc5f5ee,Amazing app! Yipeeeeee,5
463f2e1d-d950-4024-924e-ccd6d0872b0b,Ok,5
206165d1-b6a8-404b-b3b9-f7cfcc63200f,I can't switch to my other account. it always say to confirm identity but would always always end up in error!!!!!,1
dfa8c4d3-63ec-4cc8-babc-eb1d9f006346,Good for me,5
e1373327-d1fd-4bde-8689-64ce0ca954a5,hinay,1
2644319a-cc4e-401f-a8c1-814fbbd8c570,ɴᴀᴍɪ ᴛᴀɴᴀ😳😳,5
8bdb4014-131a-4cb9-a497-1c820747d421,So good 💯,5
3e6a8e04-6b0f-44f3-9af3-a3ef879eea3d,M.D. Sajjad PF,5
75fd0cbd-49ed-4ecb-8c78-4f8217922a95,Excellent,5
d91d1a7e-4011-46ef-9048-b42ded8f536c,The voice message not send,1
47558213-7bc9-46b4-a58e-8d408d889757,Its all good.,5
11ac740c-6cb3-4c9e-9e76-38358ee681db,gooo,5
a292395f-90ba-4f99-a25d-77e120a42060,Bulok amp hahahaha,1
13320760-fe55-45be-9beb-de059409686c,Update,5
